,make,model,manufactured,reg_date,type_of_vehicle,category,transmission,curb_weight,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,price
14675,lexus,is,2008.0,11-feb-2009,luxury sedan,"coe car, premium ad car",auto,1625.0,153.0,,2500.0,4.0,7660.0,31335.0,2340.0,23317.0,130000.0,37374.0,37374.0,62700.0
14676,mercedes-benz,cla200,2016.0,26-apr-2017,luxury sedan,parf car,auto,1395.0,115.0,,1595.0,1.0,14900.0,54000.0,740.0,52091.0,100000.0,29743.0,28641.0,108700.0
14677,proton,exora,2010.0,17-jun-2010,mpv,coe car,auto,1422.0,93.0,,1597.0,2.0,7560.0,16438.0,890.0,12529.0,73207.97487437187,14123.0,14123.0,31700.0
14678,nissan,nv200,2015.0,29-feb-2016,van,-,manual,1260.0,133.66807772380292,diesel,1461.0,1.0,8150.0,42036.0,1341.5123687119956,18980.0,73207.97487437187,19981.0,1000.0,40500.0
14679,mercedes-benz,e200,2010.0,02-jun-2011,luxury sedan,coe car,auto,1615.0,135.0,,1796.0,2.0,8530.0,47316.0,1071.0,45825.0,119000.0,53923.0,53923.0,90900.0
14680,honda,city,2017.0,15-aug-2017,mid-sized sedan,"parf car, premium ad car, low mileage car",auto,1096.0,88.0,,1497.0,1.0,9110.0,42801.0,684.0,35187.0,39755.0,17831.0,12831.0,66900.0
14681,renault,kangoo,2004.0,06-jul-2004,van,coe car,manual,1040.0,133.66807772380292,diesel,1870.0,1.0,14484.37163485071,13910.0,1341.5123687119956,44184.92604233483,73207.97487437187,18840.0,942.0,21800.0
14682,honda,city,2017.0,16-jan-2018,mid-sized sedan,parf car,auto,1078.0,88.0,,1497.0,1.0,9090.0,42339.0,684.0,39096.0,62000.0,16323.0,16323.0,72400.0
14683,mercedes-benz,a180,2017.0,08-feb-2018,hatchback,"parf car, premium ad car",auto,1395.0,90.0,,1595.0,1.0,14120.0,41400.0,740.0,49238.0,56000.0,27287.0,30202.0,116400.0
14684,mazda,2,2016.0,09-nov-2016,mpv,"parf car, premium ad car",auto,1535.0,111.0,,1998.0,2.0,9700.0,56956.0,1210.0,45324.0,61968.0,21151.0,21612.0,66900.0
14685,mercedes-benz,c180,2016.0,21-mar-2017,luxury sedan,"parf car, premium ad car, low mileage car",auto,1425.0,115.0,,1595.0,1.0,16040.0,52807.0,740.0,58730.0,35000.0,37206.0,39089.0,119800.0
14686,toyota,vellfire,2019.0,28-jun-2021,mpv,"parf car, almost new car, low mileage car",auto,2030.0,134.0,,2493.0,1.0,20030.0,60001.0,1792.0,106552.0,230.0,50732.0,63318.0,251700.0
14687,toyota,wish,2017.0,13-feb-2018,mpv,"parf car, premium ad car, sgcarmart warranty cars",auto,1355.0,105.0,,1798.0,2.0,10330.0,47390.0,976.0,44255.0,66000.0,19955.0,19955.0,84500.0
14688,bmw,m3,2015.0,28-jan-2016,sports car,"parf car, premium ad car",auto,1560.0,317.0,,2979.0,1.0,39590.0,50089.0,2362.0,92890.0,77000.0,71677.0,101019.0,248400.0
14689,kia,cerato,2017.0,29-mar-2018,mid-sized sedan,"parf car, premium ad car",auto,1295.0,95.3,,1591.0,1.0,8580.0,36890.0,738.0,33560.0,45931.0,12405.0,12405.0,68800.0
14690,,cerato,2009.0,27-jan-2010,mid-sized sedan,coe car,auto,1251.0,92.7,,1591.0,3.0,6390.0,16184.0,886.0,11085.0,73207.97487437187,14310.0,14310.0,24100.0
14691,toyota,sienta,2019.0,03-mar-2021,mpv,"parf car, almost new car, premium ad car, low mileage car, hybrid cars",auto,1380.0,73.0,petrol-electric,1496.0,1.0,9900.0,41001.0,682.0,47701.0,3999.0,24810.0,11734.0,109800.0
14692,nissan,urvan,2010.0,09-oct-2010,van,coe car,manual,1800.0,133.66807772380292,diesel,2953.0,2.0,6670.0,12051.0,1341.5123687119956,9687.0,200922.0,29754.0,1488.0,29500.0
14693,volkswagen,caddy,2007.0,13-jun-2008,van,coe car,manual,1400.0,133.66807772380292,diesel,1968.0,2.0,30420.0,21477.0,1341.5123687119956,5084.0,73207.97487437187,23463.0,1174.0,39600.0
14694,,vios,2019.0,06-jun-2019,mid-sized sedan,parf car,auto,1085.0,79.0,,1496.0,1.0,8400.0,36704.0,682.0,38699.0,45000.0,13788.0,13788.0,79000.0
14695,bmw,730i,2008.0,08-jan-2009,luxury sedan,coe car,auto,1880.0,190.0,,2996.0,3.0,9780.0,31335.0,3097.0,22999.0,73207.97487437187,71731.0,71731.0,79000.0
14696,porsche,panamera,2011.0,05-sep-2011,sports car,coe car,auto,1760.0,300.0,,3605.0,5.0,15660.0,49716.0,3332.0,48572.0,125000.0,102538.0,102538.0,168300.0
14697,toyota,noah,2019.0,22-jul-2019,mpv,"parf car, hybrid cars",auto,1610.0,100.0,petrol-electric,1797.0,1.0,12560.0,34000.0,974.0,48554.0,28000.0,33487.0,28882.0,125200.0
14698,honda,fit,2008.0,23-jun-2008,hatchback,coe car,auto,1010.0,73.0,,1339.0,3.0,8110.0,19107.0,826.0,6973.0,161000.0,12081.0,12081.0,16300.0
14699,mercedes-benz,c160,2020.0,02-apr-2020,luxury sedan,"parf car, low mileage car",auto,1505.0,95.0,,1497.0,1.0,14380.0,31210.0,684.0,56562.0,10109.0,34175.0,39845.0,157100.0
14700,porsche,cayenne,2011.0,11-nov-2011,suv,coe car,auto,2105.0,220.0,,3598.0,2.0,13580.0,41823.61992102917,3322.0,44184.92604233483,220000.0,85979.0,85979.0,149500.0
14701,mitsubishi,attrage,2018.0,23-apr-2019,mid-sized sedan,"parf car, premium ad car",auto,940.0,59.0,,1193.0,1.0,7120.0,29159.0,506.0,25991.0,36329.0,13383.0,5000.0,62500.0
14702,mercedes-benz,amg,2015.0,05-jul-2016,suv,"parf car, premium ad car",auto,2455.0,190.0,diesel,2987.0,2.0,35840.0,55100.0,3366.0,118591.0,87000.0,88430.0,131174.0,263800.0
14703,toyota,dyna,2020.0,03-dec-2020,truck,"almost new car, premium ad car",manual,1780.0,133.66807772380292,diesel,2982.0,1.0,10050.0,32617.0,1341.5123687119956,30258.0,73207.97487437187,29446.0,1473.0,102500.0
14704,peugeot,3008,2017.0,20-sep-2017,suv,"parf car, consignment car, low mileage car",auto,1270.0,96.0,,1199.0,1.0,11650.0,42801.0,508.0,37018.0,32000.0,23509.0,14913.0,85600.0
14705,bmw,116d,2017.0,11-oct-2017,hatchback,parf car,auto,1350.0,85.0,diesel,1496.0,4.0,10720.0,41761.0,1082.0,36210.0,49000.0,26538.0,14154.0,80100.0
14706,volkswagen,jetta,2008.0,28-aug-2008,mid-sized sedan,"coe car, direct owner sale, low mileage car",auto,1466.0,75.0,,1595.0,1.0,5680.0,34197.0,962.0,23975.0,126000.0,19905.0,19905.0,43800.0
14707,nissan,urvan,2010.0,14-apr-2011,van,"coe car, low mileage car",manual,1800.0,133.66807772380292,diesel,2953.0,3.0,6530.0,12789.0,1341.5123687119956,8577.0,10.0,29296.0,1465.0,24100.0
14708,,shuttle,2018.0,28-feb-2019,stationwagon,"parf car, premium ad car, low mileage car, hybrid cars",auto,1190.0,101.0,petrol-electric,1496.0,1.0,9910.0,35403.0,682.0,37541.0,22200.0,23272.0,14581.0,90000.0
14709,hyundai,santa,2017.0,07-feb-2017,suv,parf car,auto,1891.0,138.0,,2359.0,1.0,14070.0,46229.0,1634.0,50766.0,72332.0,30047.0,34066.0,103200.0
14710,volkswagen,golf,2014.0,29-may-2015,hatchback,"parf car, consignment car",auto,1249.0,90.0,,1395.0,3.0,11430.0,66590.0,624.0,27897.0,92091.0,19248.0,5000.0,49300.0
14711,jaguar,xj,1998.0,23-dec-1998,luxury sedan,"coe car, direct owner sale, low mileage car",auto,1554.5509259259259,133.66807772380292,,3248.0,2.0,13090.0,31553.0,4161.0,23133.0,186000.0,80218.0,112306.0,105600.0
14712,honda,vezel,2018.0,14-jun-2018,suv,"parf car, low mileage car",auto,1190.0,96.0,,1496.0,1.0,10510.0,38941.0,682.0,35884.0,30838.0,21793.0,12511.0,85600.0
14713,lexus,es,2016.0,27-jul-2016,luxury sedan,"parf car, hybrid cars",auto,1705.0,151.0,petrol-electric,2494.0,1.0,16630.0,57508.0,1792.0,60664.0,79600.0,42522.0,46531.0,115000.0
14714,toyota,sienta,2016.0,23-jul-2019,mpv,"parf car, hybrid cars",auto,1380.0,73.0,petrol-electric,1496.0,1.0,9890.0,30009.0,682.0,36680.0,25000.0,25177.0,17248.0,95600.0
14715,porsche,cayenne,2012.0,04-may-2012,suv,parf car,auto,2105.0,220.0,,3598.0,2.0,77080.0,83700.0,3322.0,46551.0,113000.0,81590.0,81590.0,103200.0
14716,,civic,2018.0,20-nov-2018,mid-sized sedan,"parf car, premium ad car",auto,1324.0,127.0,,1498.0,1.0,11890.0,32001.0,684.0,45228.0,32323.0,26720.0,29408.0,110900.0
14717,toyota,gr,2019.0,09-oct-2019,sports car,"parf car, premium ad car, low mileage car",auto,1495.0,250.0,,2998.0,1.0,27150.0,34000.0,2384.0,84948.0,3478.0,58014.0,76426.0,284700.0
14718,porsche,cayenne,2011.0,12-jul-2011,suv,"coe car, premium ad car, hybrid cars",auto,2315.0,245.0,petrol-electric,2995.0,2.0,13870.0,41823.61992102917,2618.0,44184.92604233483,132425.0,112344.0,67407.0,152700.0
14719,,vios,2008.0,02-dec-2008,mid-sized sedan,"coe car, premium ad car",auto,1095.0,80.0,,1497.0,2.0,6610.0,13786.0,889.0,6255.0,188541.0,11900.0,11900.0,16500.0
14720,audi,q5,2010.0,21-apr-2010,suv,"coe car, direct owner sale",auto,1740.0,155.0,,1984.0,3.0,9110.0,33568.0,1433.0,29062.0,165000.0,45128.0,45128.0,86800.0
14721,porsche,boxster,2008.0,22-feb-2011,sports car,"coe car, premium ad car, low mileage car",auto,1400.0,180.0,,2687.0,4.0,15230.0,42683.0,2220.0,40297.0,67000.0,42682.0,42682.0,158200.0
14722,toyota,dyna,2014.0,17-nov-2014,truck,premium ad car,manual,1780.0,133.66807772380292,diesel,2982.0,3.0,12010.0,9274.0,1341.5123687119956,2996.0,110000.0,30792.0,1540.0,42700.0
14723,honda,shuttle,2021.0,08-jul-2021,stationwagon,"parf car, almost new car, premium ad car, low mileage car",auto,1130.0,95.3,,1496.0,1.0,9460.0,45001.0,682.0,48172.0,20.0,19469.0,5000.0,105500.0
14724,byd,t3,2021.0,06-aug-2021,van,"direct owner sale, almost new car, electric cars",auto,1640.0,133.66807772380292,electric,2075.3915593445795,1.0,10030.0,30596.0,1341.5123687119956,30445.0,150.0,20000.0,1000.0,109800.0
14725,mercedes-benz,amg,2020.0,19-feb-2021,sports car,"parf car, almost new car, low mileage car, hybrid cars",auto,1554.5509259259259,133.66807772380292,petrol-electric,1991.0,1.0,25620.0,46002.0,1341.5123687119956,125872.0,55.0,76455.0,109619.0,327800.0
14726,audi,q2,2017.0,16-aug-2017,suv,"parf car, premium ad car",auto,1315.0,85.0,,999.0,1.0,12500.0,46778.0,392.0,41863.0,50000.0,26192.0,18669.0,92200.0
14727,mercedes-benz,glc200,2021.0,10-jun-2021,suv,"parf car, almost new car, premium ad car, low mileage car",auto,1730.0,145.0,,1991.0,1.0,20720.0,58089.0,1202.0,98736.0,1000.0,45562.0,55787.0,253900.0
14728,ssangyong,tivoli,2016.0,26-sep-2016,suv,"parf car, premium ad car",auto,1420.0,94.1,,1597.0,1.0,9880.0,51506.0,742.0,39726.0,76227.0,18424.0,18424.0,64800.0
14729,mercedes-benz,amg,2020.0,19-mar-2021,luxury sedan,"parf car, rare & exotic, almost new car, low mileage car",auto,1554.5509259259259,180.0,diesel,1950.0,1.0,24250.0,47001.0,1734.0,109522.0,1078.0,63374.0,86074.0,302500.0
14730,,harrier,2017.0,26-sep-2018,mid-sized sedan,"parf car, low mileage car",auto,1690.0,170.0,,1998.0,1.0,13750.0,32311.0,1210.0,54867.0,16700.0,36180.0,42652.0,130700.0
14731,toyota,estima,2011.0,29-apr-2011,mpv,"coe car, premium ad car",auto,1750.0,125.0,,2362.0,1.0,8660.0,47316.0,1802.0,45799.0,115548.0,37052.0,37052.0,92200.0
14732,toyota,harrier,2015.0,25-may-2016,suv,"parf car, premium ad car",auto,1610.0,111.0,,1986.0,1.0,12910.0,49156.0,1196.0,49273.0,55000.0,32177.0,37048.0,87800.0
14733,infiniti,q30,2018.0,28-nov-2018,hatchback,"parf car, premium ad car, low mileage car",auto,1390.0,115.0,,1595.0,1.0,10970.0,32000.0,740.0,48380.0,15000.0,30153.0,34215.0,106500.0
14734,honda,civic,2019.0,21-nov-2019,mid-sized sedan,"parf car, premium ad car",auto,1237.0,92.0,,1597.0,1.0,9950.0,30000.0,742.0,40031.0,32000.0,20433.0,20607.0,101000.0
14735,toyota,sienta,2016.0,19-may-2016,mpv,parf car,auto,1320.0,80.0,,1496.0,3.0,10630.0,46667.0,682.0,27930.0,68000.0,19160.0,9160.0,60400.0
14736,nissan,nv350,2014.0,31-aug-2015,van,-,manual,1800.0,133.66807772380292,diesel,2488.0,1.0,8460.0,45512.0,1341.5123687119956,18192.0,103500.0,23914.0,1196.0,37200.0
14737,volvo,s60,2016.0,28-jun-2016,luxury sedan,parf car,auto,1589.0,90.0,,1498.0,2.0,10620.0,49000.0,684.0,41876.0,73207.97487437187,24806.0,26729.0,71300.0
14738,mercedes-benz,s400l,2014.0,30-oct-2014,luxury sedan,"parf car, hybrid cars",auto,1945.0,245.0,petrol-electric,3498.0,1.0,28370.0,65002.0,3164.0,116534.0,76921.0,100282.0,147508.0,180400.0
14739,bmw,135i,2009.0,28-jul-2009,sports car,"coe car, premium ad car",auto,1490.0,225.0,,2979.0,6.0,13150.0,33018.0,3071.0,25103.0,73207.97487437187,45312.0,45312.0,110000.0
14740,,vezel,2018.0,16-jan-2020,suv,"parf car, premium ad car, hybrid cars",auto,1280.0,112.0,petrol-electric,1496.0,1.0,10040.0,42020.0,682.0,46632.0,73207.97487437187,26414.0,18980.0,103200.0
14741,bmw,530i,2017.0,21-jun-2018,luxury sedan,"parf car, premium ad car",auto,1615.0,185.0,,1998.0,1.0,19690.0,33900.0,1210.0,67104.0,63000.0,47757.0,58860.0,179100.0
14742,,elantra,2015.0,29-jan-2016,mid-sized sedan,parf car,auto,1292.0,97.0,,1591.0,1.0,8770.0,45002.0,738.0,28643.0,80000.0,12773.0,12773.0,49300.0
14743,lexus,nx,2016.0,11-aug-2016,suv,"parf car, premium ad car, low mileage car, sgcarmart warranty cars",auto,1755.0,175.0,,1998.0,2.0,18130.0,57508.0,1210.0,63955.0,40123.0,41971.0,50760.0,126500.0
14744,bmw,528i,2012.0,22-jun-2012,luxury sedan,parf car,auto,1620.0,180.0,,1997.0,3.0,96750.0,91000.0,1210.0,31760.0,138526.0,48562.0,48562.0,114200.0
14745,volkswagen,jetta,2015.0,12-jul-2016,mid-sized sedan,"parf car, premium ad car",auto,1417.0,90.0,,1390.0,1.0,8720.0,55200.0,620.0,38878.0,54518.0,17516.0,17516.0,55900.0
14746,honda,fit,2020.0,13-jan-2021,hatchback,"parf car, almost new car, premium ad car, hybrid cars",auto,1180.0,101.0,petrol-electric,1496.0,1.0,9700.0,41101.0,684.0,44205.0,14000.0,21776.0,7487.0,104300.0
14747,bmw,640i,2012.0,30-jul-2012,luxury sedan,"coe car, premium ad car",auto,1750.0,235.0,,2979.0,4.0,13470.0,41823.61992102917,2362.0,44184.92604233483,96000.0,74562.0,74562.0,148300.0
14748,bmw,650i,2011.0,28-jun-2011,sports car,"coe car, direct owner sale, low mileage car",auto,1940.0,300.0,,4395.0,3.0,16740.0,42683.0,5025.0,40297.0,41522.0,98677.0,98677.0,173800.0
14749,bmw,216d,2017.0,25-jul-2017,hatchback,"parf car, premium ad car",auto,1395.0,85.0,diesel,1496.0,1.0,11870.0,42801.0,1082.0,41317.0,73207.97487437187,28095.0,21333.0,89000.0
14750,bmw,116d,2017.0,12-sep-2017,hatchback,parf car,auto,1350.0,85.0,diesel,1496.0,1.0,11390.0,44002.0,1082.0,36557.0,67000.0,25894.0,13252.0,83000.0
14751,mercedes-benz,glc200,2018.0,05-nov-2018,suv,parf car,auto,1705.0,135.0,,1991.0,1.0,19400.0,32429.0,1202.0,62532.0,38000.0,43031.0,52244.0,182400.0
14752,honda,fit,2010.0,31-mar-2010,hatchback,"coe car, premium ad car",auto,1010.0,73.0,,1339.0,3.0,8200.0,16604.0,708.0,11946.0,118000.0,15168.0,15168.0,32500.0
14753,bentley,continental,2012.0,23-aug-2012,sports car,"coe car, rare & exotic, low mileage car",auto,2295.0,373.0,,3993.0,2.0,30030.0,41823.61992102917,3940.0,44184.92604233483,43000.0,172949.0,172949.0,330600.0
14754,volkswagen,scirocco,2016.0,25-aug-2017,sports car,parf car,auto,1245.0,90.0,,1390.0,2.0,10750.0,46778.0,620.0,42331.0,89000.0,19019.0,19019.0,81400.0
14755,mitsubishi,outlander,2016.0,04-nov-2016,suv,"parf car, direct owner sale, low mileage car",auto,1530.0,123.0,,2360.0,2.0,12690.0,58201.0,1636.0,49144.0,42000.0,24003.0,25605.0,86400.0
14756,mazda,2,2015.0,30-mar-2016,mpv,"parf car, premium ad car",auto,1664.0,111.0,,1998.0,2.0,11490.0,48002.0,1210.0,35851.0,70000.0,19975.0,19975.0,69100.0
14757,volvo,xc60,2018.0,22-jul-2019,suv,parf car,auto,1899.0,187.0,,1969.0,1.0,17820.0,39406.0,1176.0,65415.0,23000.0,38330.0,45662.0,180200.0
14758,bmw,216d,2016.0,27-sep-2016,hatchback,parf car,auto,1395.0,85.0,diesel,1496.0,1.0,11300.0,50000.0,1082.0,41188.0,92300.0,27843.0,20981.0,74800.0
14759,toyota,corolla,2017.0,16-nov-2017,mid-sized sedan,"parf car, sta evaluated car, hybrid cars",auto,1140.0,73.0,petrol-electric,1496.0,2.0,9840.0,36001.0,682.0,26169.0,39339.0,23875.0,5000.0,70200.0
14760,,dyna,2014.0,10-sep-2015,truck,premium ad car,manual,1800.0,133.66807772380292,diesel,2982.0,1.0,11080.0,23258.0,1341.5123687119956,9405.0,73207.97487437187,30626.0,1532.0,49300.0
14761,bmw,530i,2017.0,22-sep-2017,luxury sedan,"parf car, low mileage car",auto,1615.0,185.0,,1998.0,1.0,19930.0,49189.0,1210.0,77549.0,38500.0,53636.0,63545.0,168200.0
14762,bmw,216i,2017.0,27-mar-2018,mpv,"parf car, premium ad car",auto,1480.0,75.0,,1499.0,2.0,12320.0,36890.0,684.0,50708.0,73800.0,30858.0,35202.0,108700.0
14763,bmw,640i,2014.0,31-oct-2014,luxury sedan,"parf car, low mileage car",auto,1750.0,235.0,,2979.0,4.0,26110.0,72002.0,2362.0,93660.0,65000.0,76234.0,109222.0,150500.0
14764,hyundai,i30,2018.0,25-jun-2018,stationwagon,parf car,auto,1457.0,103.0,,1353.0,1.0,10170.0,37989.0,600.0,32364.0,42228.0,18528.0,8528.0,81200.0
14765,porsche,911,2007.0,24-may-2007,sports car,"coe car, direct owner sale, rare & exotic, low mileage car",manual,1470.0,305.0,,3600.0,4.0,65120.0,52008.0,4986.0,29552.0,90800.0,157462.0,173209.0,407000.0
14766,toyota,wish,2016.0,16-sep-2016,mpv,parf car,auto,1350.0,105.0,,1797.0,2.0,10930.0,56002.0,974.0,43332.0,70000.0,20016.0,20023.0,71800.0
14767,,corolla,2008.0,21-may-2008,mid-sized sedan,"coe car, direct owner sale",auto,1195.0,80.0,,1598.0,3.0,9340.0,19096.0,1039.0,6623.0,73207.97487437187,16777.0,16777.0,17800.0
14768,bmw,x1,2019.0,23-jul-2020,suv,"parf car, low mileage car",auto,1485.0,141.0,,1998.0,1.0,15780.0,35001.0,1210.0,68522.0,9000.0,41264.0,49770.0,182100.0
14769,honda,vezel,2015.0,29-sep-2015,suv,"parf car, premium ad car",auto,1190.0,96.0,,1496.0,2.0,10120.0,55399.0,682.0,28887.0,131696.0,18851.0,8851.0,50500.0
14770,volkswagen,jetta,2011.0,11-aug-2011,mid-sized sedan,coe car,auto,1417.0,118.0,,1390.0,3.0,13350.0,41823.61992102917,620.0,44184.92604233483,132476.0,23858.0,23858.0,73500.0
14771,,amg,2016.0,29-apr-2017,suv,parf car,auto,1435.0,115.0,,1595.0,1.0,15390.0,54406.0,740.0,55862.0,73000.0,29601.0,33442.0,114200.0
14772,mini,cooper,2018.0,09-apr-2019,sports car,"parf car, premium ad car, low mileage car",auto,1535.0,141.0,,1998.0,3.0,14790.0,43102.0,1210.0,69212.0,16000.0,40410.0,48574.0,150500.0
14773,,civic,2008.0,04-jun-2010,mid-sized sedan,"coe car, premium ad car",auto,1220.0,92.0,,1595.0,6.0,7120.0,32875.0,888.0,28552.0,114969.0,25836.0,25836.0,68000.0
14774,bentley,continental,2012.0,10-oct-2012,luxury sedan,parf car,auto,2525.0,412.0,,5998.0,1.0,88520.0,86999.0,7074.0,109077.0,73207.97487437187,181534.0,181534.0,209200.0
14775,peugeot,5008,2016.0,04-aug-2016,mpv,parf car,auto,1500.0,88.0,diesel,1560.0,3.0,9830.0,53000.0,1144.0,36575.0,73207.97487437187,23449.0,14829.0,61600.0
14776,bmw,x1,2019.0,31-oct-2019,suv,parf car,auto,1430.0,103.0,,1499.0,2.0,13380.0,42020.0,684.0,63309.0,19218.0,34226.0,39917.0,141700.0
14777,volvo,s80,2016.0,22-jul-2016,luxury sedan,parf car,auto,1672.0,180.0,,1969.0,1.0,11150.0,57501.0,1176.0,47915.0,98000.0,25841.0,28178.0,75700.0
14778,,amg,2018.0,22-jul-2019,sports car,"parf car, premium ad car",auto,1715.0,180.0,,1991.0,1.0,24450.0,47000.0,1202.0,98758.0,39000.0,63796.0,86833.0,260500.0
14779,mini,cooper,2010.0,28-feb-2011,hatchback,"coe car, consignment car",auto,1105.0,90.0,,1598.0,4.0,7150.0,38137.0,816.0,36006.0,145500.0,22309.0,22309.0,74200.0
14780,nissan,nv200,2010.0,29-may-2010,van,"coe car, premium ad car",manual,1280.0,133.66807772380292,diesel,1461.0,2.0,5800.0,12136.0,1341.5123687119956,9124.0,73207.97487437187,21932.0,1097.0,24000.0
14781,isuzu,npr85,2008.0,25-may-2009,truck,"coe car, direct owner sale",manual,2500.0,133.66807772380292,diesel,2999.0,5.0,5480.0,26760.0,1341.5123687119956,20514.0,73207.97487437187,29853.0,1493.0,46200.0
14783,mercedes-benz,c180,2017.0,30-apr-2018,luxury sedan,parf car,auto,1425.0,115.0,,1595.0,2.0,15070.0,37010.0,740.0,57832.0,55000.0,37239.0,44135.0,135100.0
14784,mitsubishi,fuso,2021.0,08-jul-2021,truck,"almost new car, premium ad car",auto,1780.0,133.66807772380292,diesel,2998.0,1.0,8290.0,31708.0,1341.5123687119956,31300.0,73207.97487437187,33072.0,1654.0,90000.0
14785,isuzu,fxz77m,2013.0,10-jan-2014,truck,-,manual,11340.0,133.66807772380292,diesel,9839.0,2.0,29420.0,48001.0,1341.5123687119956,11402.0,73207.97487437187,81793.0,4090.0,76900.0
14786,mazda,2,2016.0,29-dec-2016,mpv,"parf car, premium ad car",auto,1535.0,111.0,,1998.0,1.0,9760.0,51109.0,1210.0,42068.0,60000.0,19665.0,19665.0,68200.0
14787,renault,grand,2015.0,19-feb-2016,mpv,parf car,auto,1539.0,81.0,diesel,1461.0,1.0,10360.0,46651.0,1048.0,32940.0,83000.0,25276.0,17387.0,60300.0
14788,,corolla,2020.0,11-sep-2020,mid-sized sedan,"parf car, premium ad car",auto,1315.0,96.0,,1598.0,1.0,9620.0,37766.0,742.0,50856.0,13000.0,21787.0,22502.0,107600.0
14789,porsche,boxster,2008.0,02-may-2008,sports car,"coe car, low mileage car",auto,1395.0,223.0,,3387.0,2.0,20770.0,38712.0,4189.0,25889.0,85000.0,102153.0,102153.0,152800.0
14790,subaru,impreza,2017.0,19-mar-2018,hatchback,"parf car, low mileage car",auto,1438.0,115.0,,1995.0,1.0,9870.0,39001.0,1208.0,36435.0,33500.0,14430.0,14430.0,79200.0
14791,mercedes-benz,200,1991.0,23-may-1991,luxury sedan,"coe car, rare & exotic, premium ad car",auto,1554.5509259259259,133.66807772380292,,1996.0,6.0,4310.0,33018.0,1341.5123687119956,25103.0,73207.97487437187,40788.0,61182.0,36100.0
14792,mercedes-benz,cla180,2015.0,23-apr-2015,luxury sedan,"parf car, premium ad car",auto,1430.0,90.0,,1595.0,1.0,14990.0,61410.0,740.0,35651.0,89000.0,27462.0,20447.0,71300.0
14793,suzuki,swift,2008.0,14-aug-2009,hatchback,"coe car, premium ad car",manual,1060.0,92.0,,1586.0,4.0,8420.0,14664.0,883.0,8710.0,73207.97487437187,14069.0,14069.0,27500.0
14794,audi,rs,2016.0,01-sep-2016,stationwagon,"parf car, premium ad car",auto,2010.0,412.0,,3993.0,2.0,39840.0,57508.0,3940.0,141816.0,72800.0,105437.0,161787.0,306700.0
14795,skoda,octavia,2019.0,24-sep-2019,mid-sized sedan,"parf car, premium ad car",auto,1470.0,180.0,,1984.0,1.0,16160.0,37000.0,1194.0,55953.0,29000.0,30513.0,34719.0,162800.0
14796,kia,cerato,2010.0,28-oct-2010,mid-sized sedan,"coe car, premium ad car",auto,1251.0,92.7,,1591.0,4.0,7620.0,17600.0,812.0,14697.0,144000.0,13445.0,13445.0,35000.0
14797,bmw,116d,2016.0,03-nov-2016,hatchback,"parf car, direct owner sale",auto,1350.0,85.0,diesel,1496.0,3.0,11750.0,55201.0,1082.0,33614.0,63000.0,23904.0,10466.0,72400.0
14798,honda,fit,2019.0,01-nov-2019,hatchback,parf car,auto,1030.0,73.0,,1317.0,1.0,8170.0,32309.0,578.0,30771.0,28000.0,15751.0,5751.0,76800.0
14799,,estima,2008.0,28-mar-2008,mpv,coe car,auto,1780.0,206.0,,3456.0,4.0,7820.0,50168.0,4340.0,31448.0,152300.0,34408.0,34408.0,53900.0
14800,kia,cerato,2017.0,24-apr-2017,mid-sized sedan,parf car,auto,1295.0,95.3,,1591.0,1.0,9330.0,52000.0,738.0,38419.0,92000.0,11962.0,11962.0,64700.0
14801,,jazz,2020.0,23-jun-2020,hatchback,parf car,auto,1052.0,73.0,,1318.0,1.0,8660.0,32699.0,578.0,33882.0,30121.0,16678.0,6678.0,87800.0
